source_kind,run_id,graph_id,family,pair,direct,options,leader,contract_type,scenario,levels,duplicate_vector,num_levels,sum_options,max_options_per_level,pattern,has_multi_level,has_multi_option,disable_steps_worst,deploy_gas,gas_used,best_claim_gas,worst_claim_gas,refund_gas,best_disable_gas,worst_disable_gas,refund_disable_gas,ok,notes,error,source_path,row_index
random_analysis,,random_v1_106,random_v1,B->D|evm|fund:bd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_106/analysis.csv,
random_analysis,,random_v1_106,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1239082,,68747.0,125833.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_106/analysis.csv,
random_analysis,,random_v1_106,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_106/analysis.csv,
random_analysis,,random_v1_106,random_v1,D->B|evm|fund:db,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_106/analysis.csv,
random_analysis,,random_v1_107,random_v1,B->A|evm|fund:ba,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193614,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_107,random_v1,B->C|evm|fund:bc,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1192623,,81152.0,81152.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_107,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1446788,,75948.0,133204.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_107,random_v1,D->B|evm|fund:db,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239450,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_107,random_v1,D->E|evm|fund:de,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146811,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_107,random_v1,E->F|evm|fund:ef,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1446788,,71629.0,133204.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_107,random_v1,F->A|evm|fund:fa,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_107,random_v1,F->D|evm|fund:fd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285286,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_107/analysis.csv,
random_analysis,,random_v1_108,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285262,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_108/analysis.csv,
random_analysis,,random_v1_108,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_108/analysis.csv,
random_analysis,,random_v1_108,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_108/analysis.csv,
random_analysis,,random_v1_109,random_v1,B->C|evm|fund:bc,,,,CTLCOnly,pair_summary,,,3.0,3.0,1.0,multi-level,True,False,2.0,1445901,,72874.0,169982.0,148367.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,B->E|evm|fund:be,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1284882,,72874.0,129972.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1284894,,72874.0,129972.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,C->F|evm|fund:cf,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,D->E|evm|fund:de,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146799,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,D->F|evm|fund:df,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,E->D|evm|fund:ed,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146799,,72862.0,72862.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,E->F|evm|fund:ef,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68735.0,68735.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_109,random_v1,F->A|evm|fund:fa,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_109/analysis.csv,
random_analysis,,random_v1_11,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285262,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_11/analysis.csv,
random_analysis,,random_v1_11,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_11/analysis.csv,
random_analysis,,random_v1_11,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_11/analysis.csv,
random_analysis,,random_v1_110,random_v1,B->C|evm|fund:bc,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146787,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_110/analysis.csv,
random_analysis,,random_v1_110,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_110/analysis.csv,
random_analysis,,random_v1_110,random_v1,D->A|evm|fund:da,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_110/analysis.csv,
random_analysis,,random_v1_111,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,3.0,14.0,6.0,multi-level+multi-option,True,True,2.0,3080165,,80267.0,177680.0,148301.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,B->G|evm|fund:bg,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123875,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,3.0,4.0,2.0,multi-level+multi-option,True,True,2.0,1677002,,75948.0,173372.0,148301.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,C->F|evm|fund:cf,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1446812,,75936.0,133204.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,D->C|evm|fund:dc,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1515464,,80267.0,137523.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,3.0,4.0,2.0,multi-level+multi-option,True,True,2.0,1585402,,71641.0,169041.0,148301.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,E->A|evm|fund:ea,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,E->F|evm|fund:ef,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285286,,75936.0,75936.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,E->G|evm|fund:eg,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,F->C|evm|fund:fc,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1330730,,77013.0,134123.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,F->E|evm|fund:fe,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1239070,,68747.0,125833.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,F->G|evm|fund:fg,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_111,random_v1,G->A|evm|fund:ga,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100975,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_111/analysis.csv,
random_analysis,,random_v1_112,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1607172,,84598.0,141831.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_112,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1538424,,80267.0,137535.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_112,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1469688,,75948.0,133204.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_112,random_v1,E->F|evm|fund:ef,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1400964,,71641.0,128873.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_112,random_v1,F->A|evm|fund:fa,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_112,random_v1,F->G|evm|fund:fg,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239450,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_112,random_v1,G->A|evm|fund:ga,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100975,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_112,random_v1,G->F|evm|fund:gf,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_112/analysis.csv,
random_analysis,,random_v1_113,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1653479,,80267.0,137535.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,B->E|evm|fund:be,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1239070,,68747.0,125833.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,B->F|evm|fund:bf,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,C->B|evm|fund:cb,,,,CTLCMultipleEdges,pair_summary,,,2.0,3.0,2.0,multi-level+multi-option,True,True,1.0,1446776,,75948.0,133204.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1561819,,75948.0,133204.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,D->E|evm|fund:de,,,,CTLCOnly,pair_summary,,,2.0,2.0,1.0,multi-level,True,False,1.0,1239070,,68747.0,125833.0,112508.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,E->A|evm|fund:ea,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,E->F|evm|fund:ef,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68735.0,68735.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_113,random_v1,F->A|evm|fund:fa,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_113/analysis.csv,
random_analysis,,random_v1_114,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1653515,,75948.0,141843.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_114,random_v1,B->E|evm|fund:be,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331074,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_114,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1376922,,84598.0,84598.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_114,random_v1,C->G|evm|fund:cg,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71629.0,71629.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_114,random_v1,D->E|evm|fund:de,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331098,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_114,random_v1,E->F|evm|fund:ef,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285286,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_114,random_v1,F->G|evm|fund:fg,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239462,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_114,random_v1,G->A|evm|fund:ga,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193626,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_114/analysis.csv,
random_analysis,,random_v1_115,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,2.0,4.0,2.0,multi-level+multi-option,True,True,1.0,1516031,,71641.0,133192.0,112464.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,B->D|evm|fund:bd,,,,CTLCMultipleEdges,pair_summary,,,1.0,3.0,3.0,single-level+multi-option,False,True,0.0,1377429,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,C->A|evm|fund:ca,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1193638,,67334.0,67334.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,C->B|evm|fund:cb,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1169699,,77013.0,77013.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,C->D|evm|fund:cd,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285262,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,D->C|evm|fund:dc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1239450,,71641.0,71641.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,D->E|evm|fund:de,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,E->A|evm|fund:ea,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_115,random_v1,E->D|evm|fund:ed,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1285262,,75948.0,75948.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_115/analysis.csv,
random_analysis,,random_v1_116,random_v1,B->A|evm|fund:ba,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100975,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv,
random_analysis,,random_v1_116,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,2.0,2.0,single-level+multi-option,False,True,0.0,1331098,,80267.0,80267.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv,
random_analysis,,random_v1_116,random_v1,C->B|evm|fund:cb,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123887,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv,
random_analysis,,random_v1_116,random_v1,C->D|evm|fund:cd,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1146811,,72874.0,72874.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv,
random_analysis,,random_v1_116,random_v1,D->E|evm|fund:de,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1123899,,68747.0,68747.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv,
random_analysis,,random_v1_116,random_v1,E->A|evm|fund:ea,,,,CTLCOnly,pair_summary,,,1.0,1.0,1.0,single-level,False,False,0.0,1100987,,64620.0,64620.0,59561.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_116/analysis.csv,
random_analysis,,random_v1_117,random_v1,B->C|evm|fund:bc,,,,CTLCMultipleEdges,pair_summary,,,1.0,4.0,4.0,single-level+multi-option,False,True,0.0,1744528,,88906.0,88906.0,59539.0,,,,True,,,/home/aothuatgiadp/blockchain/project/CTLC-Implementation/paper2/data/raw/random_runs/random_v1_117/analysis.csv,
