source_kind,run_id,graph_id,family,pair,direct,options,leader,contract_type,scenario,levels,duplicate_vector,num_levels,sum_options,max_options_per_level,pattern,has_multi_level,has_multi_option,disable_steps_worst,deploy_gas,gas_used,best_claim_gas,worst_claim_gas,refund_gas,best_disable_gas,worst_disable_gas,refund_disable_gas,ok,notes,error,source_path,row_index
"atg_analysis","atg-bench-2026-04-09T04-42-38-091Z","atg-bench-2026-04-09T04-42-38-091Z","atg","B->X4|evm|fund:bx4","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-09T04-42-38-091Z/analysis.csv","4"
"atg_analysis","atg-bench-2026-04-09T04-42-38-091Z","atg-bench-2026-04-09T04-42-38-091Z","atg","D->B|evm|fund:db","","","","CTLCMultipleEdges","pair_summary","2","1|4","2","5","4","multi-level+multi-option","true","true","1","1585286","","71641","128885","112464","","52925","52925","true","pair compiles to CTLCMultipleEdges; expect 1 disable step(s) before last claim/refund","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-09T04-42-38-091Z/analysis.csv","5"
"atg_analysis","atg-bench-2026-04-09T04-42-38-091Z","atg-bench-2026-04-09T04-42-38-091Z","atg","X1->A|evm|fund:x1a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-09T04-42-38-091Z/analysis.csv","6"
"atg_analysis","atg-bench-2026-04-09T04-42-38-091Z","atg-bench-2026-04-09T04-42-38-091Z","atg","X2->A|evm|fund:x2a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-09T04-42-38-091Z/analysis.csv","7"
"atg_analysis","atg-bench-2026-04-09T04-42-38-091Z","atg-bench-2026-04-09T04-42-38-091Z","atg","X3->A|evm|fund:x3a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-09T04-42-38-091Z/analysis.csv","8"
"atg_analysis","atg-bench-2026-04-09T04-42-38-091Z","atg-bench-2026-04-09T04-42-38-091Z","atg","X4->A|evm|fund:x4a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-09T04-42-38-091Z/analysis.csv","9"
"atg_analysis","atg-bench-2026-04-10T12-06-56-335Z","atg-bench-2026-04-10T12-06-56-335Z","atg","B->A|evm|fund:ba","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","1100975","","64620","64620","59561","","0","0","true","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T12-06-56-335Z/analysis.csv","0"
"atg_analysis","atg-bench-2026-04-10T12-06-56-335Z","atg-bench-2026-04-10T12-06-56-335Z","atg","C->B|evm|fund:cb","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","1123887","","68747","68747","59561","","0","0","true","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T12-06-56-335Z/analysis.csv","1"
"atg_analysis","atg-bench-2026-04-10T12-06-56-335Z","atg-bench-2026-04-10T12-06-56-335Z","atg","D->B|evm|fund:db","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","1123887","","68747","68747","59561","","0","0","true","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T12-06-56-335Z/analysis.csv","2"
"atg_analysis","atg-bench-2026-04-10T12-08-24-656Z","atg-bench-2026-04-10T12-08-24-656Z","atg","A->C|evm|fund:ac","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","1100987","","64620","64620","59561","","0","0","true","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T12-08-24-656Z/analysis.csv","0"
"atg_analysis","atg-bench-2026-04-10T12-08-24-656Z","atg-bench-2026-04-10T12-08-24-656Z","atg","B->A|evm|fund:ba","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","1123887","","68747","68747","59561","","0","0","true","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T12-08-24-656Z/analysis.csv","1"
"atg_analysis","atg-bench-2026-04-10T12-08-24-656Z","atg-bench-2026-04-10T12-08-24-656Z","atg","D->B|evm|fund:db","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","1146799","","72874","72874","59561","","0","0","true","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T12-08-24-656Z/analysis.csv","2"
"atg_analysis","atg-bench-2026-04-10T13-48-21-017Z","atg-bench-2026-04-10T13-48-21-017Z","atg","B->A|evm|fund:ba","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-48-21-017Z/analysis.csv","0"
"atg_analysis","atg-bench-2026-04-10T13-48-21-017Z","atg-bench-2026-04-10T13-48-21-017Z","atg","B->X1|evm|fund:bx1","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-48-21-017Z/analysis.csv","1"
"atg_analysis","atg-bench-2026-04-10T13-48-21-017Z","atg-bench-2026-04-10T13-48-21-017Z","atg","B->X2|evm|fund:bx2","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-48-21-017Z/analysis.csv","2"
"atg_analysis","atg-bench-2026-04-10T13-48-21-017Z","atg-bench-2026-04-10T13-48-21-017Z","atg","D->B|evm|fund:db","","","","CTLCMultipleEdges","pair_summary","2","1|2","2","3","2","multi-level+multi-option","true","true","1","1400964","","71629","128885","112464","","52925","52925","true","pair compiles to CTLCMultipleEdges; expect 1 disable step(s) before last claim/refund","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-48-21-017Z/analysis.csv","3"
"atg_analysis","atg-bench-2026-04-10T13-48-21-017Z","atg-bench-2026-04-10T13-48-21-017Z","atg","X1->A|evm|fund:x1a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-48-21-017Z/analysis.csv","4"
"atg_analysis","atg-bench-2026-04-10T13-48-21-017Z","atg-bench-2026-04-10T13-48-21-017Z","atg","X2->A|evm|fund:x2a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-48-21-017Z/analysis.csv","5"
"atg_analysis","atg-bench-2026-04-10T13-49-29-084Z","atg-bench-2026-04-10T13-49-29-084Z","atg","A->B|evm|fund:ab","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-49-29-084Z/analysis.csv","0"
"atg_analysis","atg-bench-2026-04-10T13-49-29-084Z","atg-bench-2026-04-10T13-49-29-084Z","atg","D->B|evm|fund:db","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","1100975","","64620","64620","59561","","0","0","true","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-49-29-084Z/analysis.csv","1"
"atg_analysis","atg-bench-2026-04-10T13-49-29-084Z","atg-bench-2026-04-10T13-49-29-084Z","atg","X1->A|evm|fund:x1a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-49-29-084Z/analysis.csv","2"
"atg_analysis","atg-bench-2026-04-10T13-49-29-084Z","atg-bench-2026-04-10T13-49-29-084Z","atg","X2->A|evm|fund:x2a","","","","CTLCOnly","pair_summary","1","1","1","1","1","single-level","false","false","0","","","","","","","","","false","best_claim and worst_claim are expected to match; pair compiles to CTLCOnly","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/atg-bench-2026-04-10T13-49-29-084Z/analysis.csv","3"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_false_options_1","branchy","target_pair","false","1","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","0"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_false_options_2","branchy","target_pair","false","2","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","1"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_false_options_3","branchy","target_pair","false","3","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","2"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_false_options_4","branchy","target_pair","false","4","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","3"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_true_options_0","branchy","target_pair","true","0","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","4"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_true_options_1","branchy","target_pair","true","1","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","5"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_true_options_2","branchy","target_pair","true","2","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","6"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_true_options_3","branchy","target_pair","true","3","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","7"
"branchy_sweep","branchy-sweep-2026-04-09T04-39-47-130Z","branchy_direct_true_options_4","branchy","target_pair","true","4","","","pair_summary","","","","","","","false","false","","","","","","","","","","","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/branchy-sweep-2026-04-09T04-39-47-130Z/sweep.csv","8"
"contract_bench_compare","compare-bench-2026-04-02T06-36-07-515Z","","contract-level","","","","","Swap","claim","","","","","","","","","","","","","","","","","","false","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/node_modules/.bin/truffle exec scripts/run_swap_case.js --network development exited with code 1","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T06-36-07-515Z/summary.json","0"
"contract_bench_compare","compare-bench-2026-04-02T06-36-07-515Z","","contract-level","","","","","Swap","refund_best","","","","","","","","","","2027030","41309","","","41309","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T06-36-07-515Z/summary.json","1"
"contract_bench_compare","compare-bench-2026-04-02T06-36-07-515Z","","contract-level","","","","","Swap","refund_worst","","","","","","","","","","","","","","","","","","false","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/node_modules/.bin/truffle exec scripts/run_swap_case.js --network development exited with code 1","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T06-36-07-515Z/summary.json","2"
"contract_bench_compare","compare-bench-2026-04-02T06-36-07-515Z","","contract-level","","","","","SwapImproved","claim_best","","","","","","","","","","","","","","","","","","false","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/node_modules/.bin/truffle exec scripts/run_swap_improved_case.js --network development exited with code 1","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T06-36-07-515Z/summary.json","3"
"contract_bench_compare","compare-bench-2026-04-02T06-36-07-515Z","","contract-level","","","","","SwapImproved","claim_worst","","","","","","","","","","","","","","","","","","false","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/node_modules/.bin/truffle exec scripts/run_swap_improved_case.js --network development exited with code 1","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T06-36-07-515Z/summary.json","4"
"contract_bench_compare","compare-bench-2026-04-02T06-36-07-515Z","","contract-level","","","","","SwapImproved","refund","","","","","","","","","","1301614","44117","","","44117","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T06-36-07-515Z/summary.json","5"
"contract_bench_compare","compare-bench-2026-04-02T10-58-49-078Z","","contract-level","","","","","Swap","claim","","","","","","","","","","2026970","422427","39313","","","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T10-58-49-078Z/summary.json","0"
"contract_bench_compare","compare-bench-2026-04-02T10-58-49-078Z","","contract-level","","","","","Swap","refund_best","","","","","","","","","","2026970","41309","","","41309","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T10-58-49-078Z/summary.json","1"
"contract_bench_compare","compare-bench-2026-04-02T10-58-49-078Z","","contract-level","","","","","Swap","refund_worst","","","","","","","","","","2026970","344541","","","43517","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T10-58-49-078Z/summary.json","2"
"contract_bench_compare","compare-bench-2026-04-02T10-58-49-078Z","","contract-level","","","","","SwapImproved","claim_best","","","","","","","","","","1301590","68417","68417","","","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T10-58-49-078Z/summary.json","3"
"contract_bench_compare","compare-bench-2026-04-02T10-58-49-078Z","","contract-level","","","","","SwapImproved","claim_worst","","","","","","","","","","1301590","92801","","92801","","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T10-58-49-078Z/summary.json","4"
"contract_bench_compare","compare-bench-2026-04-02T10-58-49-078Z","","contract-level","","","","","SwapImproved","refund","","","","","","","","","","1301590","44117","","","44117","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/compare-bench-2026-04-02T10-58-49-078Z/summary.json","5"
"contract_bench_ctlc","ctlc-bench-2026-04-09T08-13-22-129Z","","contract-level","","","","","CTLCMultipleEdges","best_claim","","","","","","","","","","1308809","71401","71401","","","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/ctlc-bench-2026-04-09T08-13-22-129Z/summary.json","3"
"contract_bench_ctlc","ctlc-bench-2026-04-09T08-13-22-129Z","","contract-level","","","","","CTLCMultipleEdges","refund","","","","","","","","","","1308809","","","","112464","","","52925","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/ctlc-bench-2026-04-09T08-13-22-129Z/summary.json","5"
"contract_bench_ctlc","ctlc-bench-2026-04-09T08-13-22-129Z","","contract-level","","","","","CTLCMultipleEdges","worst_claim","","","","","","","","","","1308797","","","128525","","","52925","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/ctlc-bench-2026-04-09T08-13-22-129Z/summary.json","4"
"contract_bench_ctlc","ctlc-bench-2026-04-09T08-13-22-129Z","","contract-level","","","","","CTLCOnly","best_claim","","","","","","","","","","1239070","68507","68507","","","","","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/ctlc-bench-2026-04-09T08-13-22-129Z/summary.json","0"
"contract_bench_ctlc","ctlc-bench-2026-04-09T08-13-22-129Z","","contract-level","","","","","CTLCOnly","refund","","","","","","","","","","1239058","","","","112508","","","52947","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/ctlc-bench-2026-04-09T08-13-22-129Z/summary.json","2"
"contract_bench_ctlc","ctlc-bench-2026-04-09T08-13-22-129Z","","contract-level","","","","","CTLCOnly","worst_claim","","","","","","","","","","1239070","","","125473","","","52947","","true","","","/home/aothuatgiadp/blockchain/project/CTLC-Implementation/results/ctlc-bench-2026-04-09T08-13-22-129Z/summary.json","1"
